warehouse_code,region_code,id,delivery_date,AÃ±o,Mes,product_id,sku,name,supplier_id,price,quantity,Unidad de compra,Precio por kilo,Cadena2,Cadena1,AVERAGE de Precio promedio por kilogramo*,Surplus
BAQ,BAQ,12000560,31/05/2023,2023,5,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,2,1,2000,2023-5-Berenjena Baby EstÃ¡ndar Kg,2023-5-Berenjena,2360,-15.25%
BAQ,BAQ,12032615,5/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,6,1,2000,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12041484,7/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,1,1,2000,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12080251,8/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,383,2500,1,1,2500,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,3.18%
BAQ,BAQ,12067484,8/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,9,1,2000,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12102868,12/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,2,1,2000,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12112326,13/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,1,1,2000,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12137548,15/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,1,1,2000,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12161037,16/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,5,1,2000,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12177076,19/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,8,1,2000,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12187522,21/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,8,1,2000,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12232755,23/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,2,1,2000,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12242559,26/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,10,1,2000,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12252564,28/06/2023,2023,6,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,8,1,2000,2023-6-Berenjena Baby EstÃ¡ndar Kg,2023-6-Berenjena,2423,-17.46%
BAQ,BAQ,12307276,3/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,7,1,2000,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12344320,5/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,2,1,2000,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12378011,10/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,8,1,2000,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12385909,12/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,9,1,2000,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12427064,14/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,7,1,2000,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12440433,17/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,8,1,2000,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12452756,17/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,3,1,2000,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12447799,19/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,6,1,2000,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12470651,20/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,1,1,2000,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12489835,21/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2000,4,1,2000,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-15.36%
BAQ,BAQ,12503480,24/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2200,8,1,2200,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-6.90%
BAQ,BAQ,12512518,26/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2200,3,1,2200,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-6.90%
BAQ,BAQ,12553194,28/07/2023,2023,7,63795,BAQ-FRU1-CAT104105-52864:101267:101266:63795,Berenjena Baby EstÃ¡ndar Kg,5879,2200,7,1,2200,2023-7-Berenjena Baby EstÃ¡ndar Kg,2023-7-Berenjena,2363,-6.90%
BAQ,BAQ,10439847,9/01/2023,2023,1,73260,BAQ-FRU1-CAT104111-60301:124347:124348:73260,Papa R-12 Sucia  EstÃ¡ndar - Kg,247,3400,50,1,3400,2023-1-Papa R-12 Sucia  EstÃ¡ndar - Kg,NA,2629,29.33%
BAQ,BAQ,12383371,10/07/2023,2023,7,73260,BAQ-FRU1-CAT104111-60301:124347:124348:73260,Papa R-12 Sucia  EstÃ¡ndar - Kg,5906,1650,154,1,1650,2023-7-Papa R-12 Sucia  EstÃ¡ndar - Kg,NA,1224,34.80%
BAQ,BAQ,11762509,6/05/2023,2023,5,91387,BAQ-FRU1-CAT104107-72829:165644:165645:91387,Zapote EstÃ¡ndar - Kg,383,6000,2,1,6000,2023-5-Zapote EstÃ¡ndar - Kg,2023-5-Zapote,4396,36.49%
BAQ,BAQ,12080203,8/06/2023,2023,6,91387,BAQ-FRU1-CAT104107-72829:165644:165645:91387,Zapote EstÃ¡ndar - Kg,383,6000,2,1,6000,2023-6-Zapote EstÃ¡ndar - Kg,2023-6-Zapote,4385,36.83%
BAQ,BAQ,12080191,8/06/2023,2023,6,91444,BAQ-FRU1-CAT104107-72832:165646:165647:91444,NÃ­spero EstÃ¡ndar - Kg,383,5000,2,1,5000,2023-6-NÃ­spero EstÃ¡ndar - Kg,NA,3500,42.86%
BAQ,BAQ,12703995,14/08/2023,2023,8,91444,BAQ-FRU1-CAT104107-72832:165646:165647:91444,NÃ­spero EstÃ¡ndar - Kg,383,4000,2,1,4000,2023-8-NÃ­spero EstÃ¡ndar - Kg,NA,3500,14.29%
BAQ,BAQ,8111753,15/08/2022,2022,8,92108,BAQ-FRU1-CAT104105-73423:168376:168377:92108,Tomate Chonto Extramaduro Mixto - Kg,4612,2000,48,1,2000,2022-8-Tomate Chonto Extramaduro Mixto - Kg,NA,2319,-13.76%
BAQ,BAQ,7892897,2/08/2022,2022,8,92127,BAQ-FRU1-CAT104105-73435:169267:169268:92127,Limonaria EstÃ¡ndar - Atado,383,1000,7,0.2,5000,2022-8-Limonaria EstÃ¡ndar - Atado,NA,4000,25.00%
BAQ,BAQ,11509813,10/04/2023,2023,4,92127,BAQ-FRU1-CAT104105-73435:169267:169268:92127,Limonaria EstÃ¡ndar - Atado,383,1000,2,0.2,5000,2023-4-Limonaria EstÃ¡ndar - Atado,NA,4000,25.00%
BAQ,BAQ,12282675,28/06/2023,2023,6,92127,BAQ-FRU1-CAT104105-73435:169267:169268:92127,Limonaria EstÃ¡ndar - Atado,383,1000,3,0.2,5000,2023-6-Limonaria EstÃ¡ndar - Atado,NA,4000,25.00%
BAQ,BAQ,12013162,1/06/2023,2023,6,97944,BAQ-FRU1-CAT104107-77661:180253:180254:97944,Guayaba de Segunda Mixta - Kg,383,3800,20,1,3800,2023-6-Guayaba de Segunda Mixta - Kg,NA,3500,8.57%
BAQ,BAQ,8245289,24/08/2022,2022,8,123692,BAQ-FRU1-CAT104105-98761:225373:225374:123692,Lechuga Batavia  EstÃ¡ndar - Kg,2746,3000,100,1,3000,2022-8-Lechuga Batavia  EstÃ¡ndar - Kg,2022-8-Lechuga Batavia,2822,6.31%
BAQ,BAQ,8351254,1/09/2022,2022,9,123692,BAQ-FRU1-CAT104105-98761:225373:225374:123692,Lechuga Batavia  EstÃ¡ndar - Kg,21,2450,1,1,2450,2022-9-Lechuga Batavia  EstÃ¡ndar - Kg,2022-9-Lechuga Batavia,2606,-5.99%
BAQ,BAQ,11442692,31/03/2023,2023,3,131193,BAQ-FRU1-CAT104105-104967:239539:239540:131193,Tomate Chonto Verde Mixto - Kg,383,4500,5,1,4500,2023-3-Tomate Chonto Verde Mixto - Kg,NA,2034,121.24%
BAQ,BAQ,8315412,29/08/2022,2022,8,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,4943,1495,50,1,1495,2022-8-Papaya Maradol Corriente (Mediana) - Kg,2022-8-Papaya Maradol,1958,-23.65%
BAQ,BAQ,8377376,2/09/2022,2022,9,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,4943,1495,30,1,1495,2022-9-Papaya Maradol Corriente (Mediana) - Kg,2022-9-Papaya Maradol,2045,-26.90%
BAQ,BAQ,8427488,4/09/2022,2022,9,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,4943,1495,195,1,1495,2022-9-Papaya Maradol Corriente (Mediana) - Kg,2022-9-Papaya Maradol,2045,-26.90%
BAQ,BAQ,8451130,4/09/2022,2022,9,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,4943,1495,20,1,1495,2022-9-Papaya Maradol Corriente (Mediana) - Kg,2022-9-Papaya Maradol,2045,-26.90%
BAQ,BAQ,8451137,6/09/2022,2022,9,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,4943,1495,50,1,1495,2022-9-Papaya Maradol Corriente (Mediana) - Kg,2022-9-Papaya Maradol,2045,-26.90%
BAQ,BAQ,8559859,12/09/2022,2022,9,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,4943,1550,40,1,1550,2022-9-Papaya Maradol Corriente (Mediana) - Kg,2022-9-Papaya Maradol,2045,-24.21%
BAQ,BAQ,8686685,19/09/2022,2022,9,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,4943,1490,50,1,1490,2022-9-Papaya Maradol Corriente (Mediana) - Kg,2022-9-Papaya Maradol,2045,-27.14%
BAQ,BAQ,8738850,23/09/2022,2022,9,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,4943,1500,10,1,1500,2022-9-Papaya Maradol Corriente (Mediana) - Kg,2022-9-Papaya Maradol,2045,-26.65%
BAQ,BAQ,10125384,16/12/2022,2022,12,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,203,1600,40,1,1600,2022-12-Papaya Maradol Corriente (Mediana) - Kg,2022-12-Papaya Maradol,2092,-23.52%
BAQ,BAQ,10475500,10/01/2023,2023,1,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,383,2200,23,1,2200,2023-1-Papaya Maradol Corriente (Mediana) - Kg,2023-1-Papaya Maradol,2371,-7.21%
BAQ,BAQ,11762491,6/05/2023,2023,5,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,383,1800,3,1,1800,2023-5-Papaya Maradol Corriente (Mediana) - Kg,2023-5-Papaya Maradol,2215,-18.74%
BAQ,BAQ,12018141,2/06/2023,2023,6,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,778,2800,15,1,2800,2023-6-Papaya Maradol Corriente (Mediana) - Kg,2023-6-Papaya Maradol,2394,16.96%
BAQ,BAQ,12080242,8/06/2023,2023,6,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,383,2500,4,1,2500,2023-6-Papaya Maradol Corriente (Mediana) - Kg,2023-6-Papaya Maradol,2394,4.43%
BAQ,BAQ,12080190,8/06/2023,2023,6,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,383,2500,21,1,2500,2023-6-Papaya Maradol Corriente (Mediana) - Kg,2023-6-Papaya Maradol,2394,4.43%
BAQ,BAQ,12696662,13/08/2023,2023,8,134243,BAQ-FRU1-CAT104107-30:244845:244846:134243,Papaya Maradol Corriente (Mediana) - Kg,5880,2161,20,1,2161,2023-8-Papaya Maradol Corriente (Mediana) - Kg,2023-8-Papaya Maradol,2494,-13.35%
BAQ,BAQ,8746861,21/09/2022,2022,9,139111,BAQ-FRU1-CAT104107-330:254488:254489:139111,MelÃ³n Corriente (Mediano) - Unidad,383,3675,40,1,3675,2022-9-MelÃ³n Corriente (Mediano) - Unidad,NA,3404,7.96%
BAQ,BAQ,10475509,10/01/2023,2023,1,139111,BAQ-FRU1-CAT104107-330:254488:254489:139111,MelÃ³n Corriente (Mediano) - Unidad,383,2200,35,1,2200,2023-1-MelÃ³n Corriente (Mediano) - Unidad,NA,3305,-33.43%
BAQ,BAQ,11456143,2/04/2023,2023,4,139111,BAQ-FRU1-CAT104107-330:254488:254489:139111,MelÃ³n Corriente (Mediano) - Unidad,383,2000,10,1,2000,2023-4-MelÃ³n Corriente (Mediano) - Unidad,NA,2588,-22.72%
BAQ,BAQ,11762488,6/05/2023,2023,5,139111,BAQ-FRU1-CAT104107-330:254488:254489:139111,MelÃ³n Corriente (Mediano) - Unidad,383,1800,3,1,1800,2023-5-MelÃ³n Corriente (Mediano) - Unidad,NA,2369,-24.02%
BAQ,BAQ,12080192,8/06/2023,2023,6,139111,BAQ-FRU1-CAT104107-330:254488:254489:139111,MelÃ³n Corriente (Mediano) - Unidad,383,2500,15,1,2500,2023-6-MelÃ³n Corriente (Mediano) - Unidad,NA,2436,2.63%
BAQ,BAQ,12203822,21/06/2023,2023,6,139111,BAQ-FRU1-CAT104107-330:254488:254489:139111,MelÃ³n Corriente (Mediano) - Unidad,778,4500,15,1,4500,2023-6-MelÃ³n Corriente (Mediano) - Unidad,NA,2436,84.73%
BAQ,BAQ,12230808,23/06/2023,2023,6,139111,BAQ-FRU1-CAT104107-330:254488:254489:139111,MelÃ³n Corriente (Mediano) - Unidad,778,3100,10,1,3100,2023-6-MelÃ³n Corriente (Mediano) - Unidad,NA,2436,27.26%
BAQ,BAQ,12291392,30/06/2023,2023,6,139111,BAQ-FRU1-CAT104107-330:254488:254489:139111,MelÃ³n Corriente (Mediano) - Unidad,778,6666,15,1,6666,2023-6-MelÃ³n Corriente (Mediano) - Unidad,NA,2436,173.65%
BAQ,BAQ,12704001,14/08/2023,2023,8,139111,BAQ-FRU1-CAT104107-330:254488:254489:139111,MelÃ³n Corriente (Mediano) - Unidad,383,2500,15,1,2500,2023-8-MelÃ³n Corriente (Mediano) - Unidad,NA,3474,-28.04%
BAQ,BAQ,12783483,23/08/2023,2023,8,139111,BAQ-FRU1-CAT104107-330:254488:254489:139111,MelÃ³n Corriente (Mediano) - Unidad,778,2500,15,1,2500,2023-8-MelÃ³n Corriente (Mediano) - Unidad,NA,3474,-28.04%
BAQ,BAQ,12819148,26/08/2023,2023,8,139111,BAQ-FRU1-CAT104107-330:254488:254489:139111,MelÃ³n Corriente (Mediano) - Unidad,383,2500,4,1,2500,2023-8-MelÃ³n Corriente (Mediano) - Unidad,NA,3474,-28.04%
BAQ,BAQ,8267686,24/08/2022,2022,8,142264,BAQ-FRU1-CAT104107-367:261835:261836:142264,Coco TamaÃ±o Mixto - Unidad,4691,2800,100,0.6,4666.666667,2022-8-Coco TamaÃ±o Mixto - Unidad,2022-8-Coco,3394,-17.50%
BAQ,BAQ,8422857,2/09/2022,2022,9,142264,BAQ-FRU1-CAT104107-367:261835:261836:142264,Coco TamaÃ±o Mixto - Unidad,4691,2800,100,0.6,4666.666667,2022-9-Coco TamaÃ±o Mixto - Unidad,2022-9-Coco,3430,-18.37%
BAQ,BAQ,8894456,30/09/2022,2022,9,142264,BAQ-FRU1-CAT104107-367:261835:261836:142264,Coco TamaÃ±o Mixto - Unidad,4691,4000,200,0.6,6666.666667,2022-9-Coco TamaÃ±o Mixto - Unidad,2022-9-Coco,3430,16.62%
BAQ,BAQ,8923464,3/10/2022,2022,10,142264,BAQ-FRU1-CAT104107-367:261835:261836:142264,Coco TamaÃ±o Mixto - Unidad,4691,3400,100,0.6,5666.666667,2022-10-Coco TamaÃ±o Mixto - Unidad,2022-10-Coco,3451,-1.48%
BAQ,BAQ,11459934,3/04/2023,2023,4,142264,BAQ-FRU1-CAT104107-367:261835:261836:142264,Coco TamaÃ±o Mixto - Unidad,383,2500,70,0.6,4166.666667,2023-4-Coco TamaÃ±o Mixto - Unidad,2023-4-Coco,3915,-36.14%
BAQ,BAQ,11476847,5/04/2023,2023,4,142264,BAQ-FRU1-CAT104107-367:261835:261836:142264,Coco TamaÃ±o Mixto - Unidad,383,2500,40,0.6,4166.666667,2023-4-Coco TamaÃ±o Mixto - Unidad,2023-4-Coco,3915,-36.14%
BAQ,BAQ,11527455,12/04/2023,2023,4,142264,BAQ-FRU1-CAT104107-367:261835:261836:142264,Coco TamaÃ±o Mixto - Unidad,5835,2500,100,0.6,4166.666667,2023-4-Coco TamaÃ±o Mixto - Unidad,2023-4-Coco,3915,-36.14%
BAQ,BAQ,11748673,5/05/2023,2023,5,142264,BAQ-FRU1-CAT104107-367:261835:261836:142264,Coco TamaÃ±o Mixto - Unidad,5835,2700,42,0.6,4500,2023-5-Coco TamaÃ±o Mixto - Unidad,2023-5-Coco,4106,-34.24%
BAQ,BAQ,11905846,22/05/2023,2023,5,142264,BAQ-FRU1-CAT104107-367:261835:261836:142264,Coco TamaÃ±o Mixto - Unidad,5835,2500,100,0.6,4166.666667,2023-5-Coco TamaÃ±o Mixto - Unidad,2023-5-Coco,4106,-39.11%
BAQ,BAQ,8724314,22/09/2022,2022,9,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4800,20,1,4800,2022-9-Lulo Corriente (PequeÃ±o) - Kg,2022-9-Lulo,4801,-0.02%
BAQ,BAQ,8806007,26/09/2022,2022,9,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,5000,20,1,5000,2022-9-Lulo Corriente (PequeÃ±o) - Kg,2022-9-Lulo,4801,4.15%
BAQ,BAQ,8842198,29/09/2022,2022,9,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,5000,40,1,5000,2022-9-Lulo Corriente (PequeÃ±o) - Kg,2022-9-Lulo,4801,4.15%
BAQ,BAQ,9044790,10/10/2022,2022,10,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,5000,40,1,5000,2022-10-Lulo Corriente (PequeÃ±o) - Kg,2022-10-Lulo,4852,3.05%
BAQ,BAQ,9174339,17/10/2022,2022,10,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4800,10,1,4800,2022-10-Lulo Corriente (PequeÃ±o) - Kg,2022-10-Lulo,4852,-1.07%
BAQ,BAQ,9213188,20/10/2022,2022,10,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4800,30,1,4800,2022-10-Lulo Corriente (PequeÃ±o) - Kg,2022-10-Lulo,4852,-1.07%
BAQ,BAQ,9329137,27/10/2022,2022,10,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4800,30,1,4800,2022-10-Lulo Corriente (PequeÃ±o) - Kg,2022-10-Lulo,4852,-1.07%
BAQ,BAQ,9425867,3/11/2022,2022,11,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4800,30,1,4800,2022-11-Lulo Corriente (PequeÃ±o) - Kg,2022-11-Lulo,4438,8.16%
BAQ,BAQ,9534608,10/11/2022,2022,11,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4000,20,1,4000,2022-11-Lulo Corriente (PequeÃ±o) - Kg,2022-11-Lulo,4438,-9.87%
BAQ,BAQ,9622327,14/11/2022,2022,11,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4800,50,1,4800,2022-11-Lulo Corriente (PequeÃ±o) - Kg,2022-11-Lulo,4438,8.16%
BAQ,BAQ,9645815,18/11/2022,2022,11,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4000,60,1,4000,2022-11-Lulo Corriente (PequeÃ±o) - Kg,2022-11-Lulo,4438,-9.87%
BAQ,BAQ,9759026,24/11/2022,2022,11,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4800,30,1,4800,2022-11-Lulo Corriente (PequeÃ±o) - Kg,2022-11-Lulo,4438,8.16%
BAQ,BAQ,9860619,28/11/2022,2022,11,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4800,50,1,4800,2022-11-Lulo Corriente (PequeÃ±o) - Kg,2022-11-Lulo,4438,8.16%
BAQ,BAQ,9885935,1/12/2022,2022,12,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4800,50,1,4800,2022-12-Lulo Corriente (PequeÃ±o) - Kg,2022-12-Lulo,4137,16.03%
BAQ,BAQ,9951974,5/12/2022,2022,12,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4000,60,1,4000,2022-12-Lulo Corriente (PequeÃ±o) - Kg,2022-12-Lulo,4137,-3.31%
BAQ,BAQ,9979079,8/12/2022,2022,12,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4000,30,1,4000,2022-12-Lulo Corriente (PequeÃ±o) - Kg,2022-12-Lulo,4137,-3.31%
BAQ,BAQ,10069156,12/12/2022,2022,12,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4000,80,1,4000,2022-12-Lulo Corriente (PequeÃ±o) - Kg,2022-12-Lulo,4137,-3.31%
BAQ,BAQ,10127180,16/12/2022,2022,12,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,203,4000,50,1,4000,2022-12-Lulo Corriente (PequeÃ±o) - Kg,2022-12-Lulo,4137,-3.31%
BAQ,BAQ,10186840,19/12/2022,2022,12,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4000,150,1,4000,2022-12-Lulo Corriente (PequeÃ±o) - Kg,2022-12-Lulo,4137,-3.31%
BAQ,BAQ,10213718,22/12/2022,2022,12,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4000,100,1,4000,2022-12-Lulo Corriente (PequeÃ±o) - Kg,2022-12-Lulo,4137,-3.31%
BAQ,BAQ,10332035,28/12/2022,2022,12,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4500,50,1,4500,2022-12-Lulo Corriente (PequeÃ±o) - Kg,2022-12-Lulo,4137,8.77%
BAQ,BAQ,10475496,10/01/2023,2023,1,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,383,5500,20,1,5500,2023-1-Lulo Corriente (PequeÃ±o) - Kg,2023-1-Lulo,4630,18.79%
BAQ,BAQ,10470631,11/01/2023,2023,1,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4500,60,1,4500,2023-1-Lulo Corriente (PequeÃ±o) - Kg,2023-1-Lulo,4630,-2.81%
BAQ,BAQ,10617548,22/01/2023,2023,1,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,9,4500,100,1,4500,2023-1-Lulo Corriente (PequeÃ±o) - Kg,2023-1-Lulo,4630,-2.81%
BAQ,BAQ,10632755,25/01/2023,2023,1,142273,BAQ-FRU1-CAT104107-16:261839:261840:142273,Lulo Corriente (PequeÃ±o) - Kg,4107,4500,100,1,4500,2023-1-Lulo Corriente (PequeÃ±o) - Kg,2023-1-Lulo,4630,-2.81%
